Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,20,1985.0,0.03,0.055,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,0,0
1,77.0,1,335.0,33,3583.166667,0.02,0.045170068,11.15734286,0.0,May,2,2,3,11,Returning_Visitor,1,0
0,0.0,0,0.0,7,96.0,0.0,0.025,54.20146753,0.0,Nov,2,2,1,2,New_Visitor,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,2,2,1,1,Returning_Visitor,0,0
2,52.5,0,0.0,13,605.5,0.0,0.006666666999999999,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
1,29.2,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,1,1
0,0.0,0,0.0,4,46.25,0.0,0.1,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0,1
0,0.0,0,0.0,30,1643.958333,0.02,0.075555556,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,0
12,509.53125,2,11.0,33,2032.599702,0.0,0.020476926,5.730539287999999,0.0,Nov,2,2,2,1,Returning_Visitor,0,0
0,0.0,0,0.0,4,40.5,0.0,0.05,0.0,0.0,May,4,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,10,111.41666670000001,0.0,0.025,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0
7,161.25,1,0.0,32,1038.797619,0.0,0.015714286,59.96777143,0.2,May,1,1,4,2,Returning_Visitor,0,1
0,0.0,0,0.0,102,3284.5,0.003921569000000001,0.010359476999999999,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,0,0
15,419.1795254,0,0.0,110,10278.904209999999,0.0128,0.02480939,14.403057500000001,0.0,Oct,2,2,3,3,Returning_Visitor,0,0
3,14.5,2,907.8333332999998,28,804.2833333,0.014141414,0.04415584400000001,7.945805543,0.0,Mar,2,5,9,2,Returning_Visitor,0,0
1,27.5,0,0.0,114,1403.720238,0.0,0.000589971,255.5691579,0.0,Nov,4,5,2,8,Returning_Visitor,0,1
2,182.4,0,0.0,27,1165.9447619999999,0.0,0.0074074069999999995,0.0,0.0,Nov,2,4,6,11,New_Visitor,1,0
1,537.0,0,0.0,14,1383.5,0.0,0.030769231,9.407538462,0.0,May,2,2,3,1,Returning_Visitor,0,1
1,43.0,0,0.0,26,834.3611111,0.016,0.019666667,25.21523293,0.0,Dec,1,1,1,10,Returning_Visitor,1,0
3,51.8,0,0.0,23,864.0071429,0.0,0.008,13.52088614,0.0,Nov,2,4,5,2,Returning_Visitor,0,0
7,32.64285714,3,189.0,224,6095.481945,0.002623688,0.016400421000000002,10.36159616,0.0,Nov,1,2,1,2,Returning_Visitor,0,1
8,355.0,0,0.0,50,1039.599344,0.0009259260000000001,0.010164456,0.0,0.0,Nov,1,2,3,10,Returning_Visitor,0,0
0,0.0,0,0.0,16,107.92916670000001,0.0,0.008531746,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,0,0
2,53.5,0,0.0,85,4478.6994159999995,0.002352941,0.016205881999999998,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,1
0,0.0,0,0.0,6,203.15,0.0,0.051111110999999994,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,0,0
0,0.0,0,0.0,24,610.6333333,0.0,0.020833333,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,1,1
0,0.0,0,0.0,5,59.0,0.08,0.12,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,0,0
6,91.2,1,69.6,29,1618.233333,0.0,0.01620753,9.231934863,0.0,Nov,2,2,1,6,Returning_Visitor,0,0
3,16.33333333,0,0.0,23,505.58333330000005,0.008,0.03,9.15008,0.0,Mar,4,1,1,2,Returning_Visitor,0,1
6,129.0208333,0,0.0,56,755.4178922,0.0017241379999999998,0.015842912,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,1,0
0,0.0,0,0.0,12,115.66666670000001,0.058333333,0.091666667,0.0,0.0,Nov,2,4,4,3,Returning_Visitor,0,1
1,4.0,0,0.0,48,1199.1606060000001,0.0,0.00070922,0.0,0.0,Dec,2,2,1,2,New_Visitor,0,0
4,63.0,0,0.0,10,565.5,0.0,0.015384615,0.0,0.0,Dec,8,13,9,20,Other,0,0
6,1279.5,0,0.0,72,1032.761905,0.0,0.001388889,0.0,0.0,May,2,4,1,3,New_Visitor,0,0
7,490.5,0,0.0,43,1286.916667,0.0,0.01037037,0.0,0.0,Dec,2,2,3,1,New_Visitor,0,0
0,0.0,0,0.0,8,357.25,0.0,0.0625,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,1,0
0,0.0,1,100.0,19,1645.679762,0.0022222220000000003,0.02962963,0.0,0.0,Dec,2,5,6,1,Returning_Visitor,0,0
5,68.0,0,0.0,36,818.5,0.007894736999999999,0.028070175,0.0,0.8,May,2,2,1,3,Returning_Visitor,0,0
5,226.09,0,0.0,37,692.87,0.0,0.0016666670000000001,0.0,0.0,Oct,1,1,4,4,Returning_Visitor,0,0
3,127.1,0,0.0,36,2590.8,0.0,0.026315789,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,0,0
3,86.1,2,28.4,2,5.0,0.0,0.033333333,0.0,0.0,Jul,2,2,1,5,New_Visitor,0,0
2,102.0,0,0.0,4,268.0,0.0,0.013333333000000001,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0
7,123.2,0,0.0,16,283.7214286,0.014473683999999999,0.022222222000000003,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,0,0
0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,0,0
6,148.20833330000002,2,139.5,98,3714.352664,0.005,0.013429932,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
1,43.0,0,0.0,38,1348.7,0.0,0.028376067999999997,2.5615384619999997,0.0,May,2,6,1,1,Returning_Visitor,0,0
4,319.0,1,21.5,33,1829.1833329999997,0.0,0.017619048000000002,16.07106667,0.6,May,2,4,7,2,Returning_Visitor,0,1
0,0.0,0,0.0,15,176.7666667,0.0125,0.051041667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,15,984.0,0.015384615,0.007692308,0.0,0.0,May,2,5,3,6,Returning_Visitor,1,0
1,66.4,0,0.0,39,606.3666667,0.015789473999999998,0.026754386,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,0,0
11,424.475,5,185.75,76,2642.458333,0.011481481000000002,0.026290598,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,1
7,135.2833333,3,92.33333333,31,892.7244444,0.0,0.003468013,31.14097898,0.0,Oct,3,2,1,5,Returning_Visitor,0,0
6,152.0,0,0.0,17,450.75,0.028571429,0.052380952,14.10739957,0.0,Nov,1,8,3,11,Returning_Visitor,0,1
2,91.0,3,865.0,27,1244.833333,0.0,0.006896551999999999,0.0,0.0,Mar,2,2,1,2,New_Visitor,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,10,Other,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0
5,49.2,4,379.0,5,74.6,0.0,0.018181818,8.326728149,0.0,Sep,2,2,8,2,New_Visitor,0,0
0,0.0,0,0.0,15,528.0,0.026666667,0.055555556,0.0,0.0,May,2,2,4,3,Returning_Visitor,0,0
8,318.80128210000004,3,164.0,107,4447.110508,0.001169591,0.013146818999999999,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0,1
0,0.0,0,0.0,12,544.0,0.0,0.016666667,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,0,0
0,0.0,0,0.0,100,2781.125,0.012,0.037666667,0.0,0.0,Dec,2,6,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,8,89.5,0.15,0.15833333300000002,0.0,0.8,May,3,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,1,695.5,0.0,0.1,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,0,0
0,0.0,0,0.0,3,0.0,0.166666667,0.177777778,0.0,0.0,May,3,2,3,13,Returning_Visitor,0,0
1,0.0,0,0.0,8,534.875,0.008888889,0.074074074,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,0,0
0,0.0,0,0.0,7,95.0,0.014285714,0.061904762,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,0,0
2,40.5,0,0.0,133,4815.7016060000005,0.003731343,0.011738458,8.969447973,0.0,Nov,2,2,3,1,Returning_Visitor,0,1
0,0.0,1,0.0,0,0.0,0.2,0.2,0.0,1.0,May,1,1,3,3,Returning_Visitor,1,0
4,40.0,2,146.0,56,2866.90202,0.0,0.010451977,85.7528587,0.0,Mar,2,2,2,2,Returning_Visitor,1,0
11,79.75,0,0.0,31,419.25,0.006818182,0.026893939,0.0,0.8,May,2,2,1,3,Returning_Visitor,0,0
6,394.1,4,489.6,40,1190.4,0.0,0.012318841,17.19073913,0.0,May,3,2,1,11,Returning_Visitor,0,0
7,84.83333333,0,0.0,57,1897.6875,0.009090909,0.017857143,0.0,0.0,Nov,1,2,3,3,Returning_Visitor,0,1
9,179.37857140000003,0,0.0,8,131.97857140000002,0.0,0.0025,0.0,0.0,Sep,2,2,1,5,New_Visitor,0,0
2,36.5,0,0.0,32,770.375,0.0,0.01372549,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,0
7,94.84,0,0.0,43,1487.229317,0.004545455,0.019638695,0.0,0.0,Oct,2,4,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,7,203.25,0.0,0.028571429,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,3,6,Returning_Visitor,0,0
10,154.79166669999998,2,7.0,49,1714.8686510000002,0.013711002,0.055127258,1.456951523,1.0,May,1,1,1,2,Returning_Visitor,1,0
0,0.0,0,0.0,37,1229.766667,0.005405405,0.014414413999999999,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0
0,0.0,0,0.0,33,1035.083333,0.012121212,0.032323232,0.0,0.0,Nov,2,10,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,22,428.45,0.004545455,0.012878788,20.88818182,1.0,May,3,2,1,2,Returning_Visitor,1,1
0,0.0,2,34.0,144,5485.017857,0.005517241,0.0165084,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,0,0
0,0.0,0,0.0,8,32.2,0.125,0.15,0.0,0.0,June,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,31,558.3333332999999,0.0,0.026666667,0.0,0.8,May,2,2,8,3,Returning_Visitor,0,0
5,29.0,0,0.0,4,12.0,0.0,0.033333333,0.0,0.0,Mar,4,1,1,8,New_Visitor,1,0
4,643.8333332999999,0,0.0,17,508.25,0.031578947,0.052631579000000005,0.0,0.0,Nov,2,4,1,1,Returning_Visitor,0,0
1,82.6,0,0.0,28,1375.133333,0.0,0.020689655,4.818947334,0.0,Oct,4,1,3,20,Returning_Visitor,0,1
0,0.0,0,0.0,34,1021.75,0.0,0.021354167,0.0,0.4,May,2,2,3,3,Returning_Visitor,0,0
0,0.0,2,248.5,121,4218.074847,0.009985097,0.026514442000000003,0.6245103879999999,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,20,1395.258333,0.0,0.011111111000000002,0.0,0.0,Mar,1,1,1,9,New_Visitor,1,0
1,0.0,1,66.4,14,668.3166667,0.014285714,0.028571429,44.89345937,0.0,Oct,4,2,1,20,Returning_Visitor,1,1
1,12.0,0,0.0,99,4097.7088380000005,0.002061856,0.013745704,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
4,52.66666667,0,0.0,41,2303.183333,0.005714286,0.015873016,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,1,0
0,0.0,0,0.0,4,97.5,0.1,0.125,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,0,0
0,0.0,0,0.0,12,234.0,0.015384615,0.05384615400000001,0.0,0.0,May,2,2,4,14,Returning_Visitor,1,0
1,19.75,2,0.0,29,942.3958332999998,0.048181818,0.07594200200000001,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,0,0
9,311.9166667,0,0.0,40,633.4,0.002272727,0.017954545,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,9,104.83333329999999,0.022222222000000003,0.072222222,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,0,0
0,0.0,0,0.0,2,34.5,0.0,0.1,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,1,0
0,0.0,0,0.0,2,39.0,0.0,0.1,0.0,0.0,May,2,4,9,3,Returning_Visitor,0,0
0,0.0,0,0.0,60,2606.779545,0.006666666999999999,0.021944444,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,0
9,319.8333333,1,18.0,10,332.3333333,0.0,0.015384615,0.0,0.0,Dec,1,1,5,2,Returning_Visitor,0,0
11,92.10151515,0,0.0,69,2183.007024,0.008552632,0.032956586,0.0,0.0,Jul,2,2,5,6,Returning_Visitor,0,0
1,12.0,0,0.0,43,851.8857142999999,0.0,0.009883721,11.65996434,0.0,Nov,2,2,1,2,Returning_Visitor,0,1
1,58.5,0,0.0,23,1033.0,0.008333333,0.0375,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,0
5,191.25,0,0.0,27,1109.25,0.013793103000000001,0.024137931,9.022741507000001,0.0,Nov,2,6,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,1,643.0,0.133333333,0.15,0.0,0.0,May,2,2,1,5,Returning_Visitor,0,0
0,0.0,0,0.0,42,1333.914286,0.01,0.01094246,0.0,0.0,Nov,1,2,2,2,Returning_Visitor,0,0
0,0.0,2,75.0,14,442.33333330000005,0.0,0.034375,0.0,0.8,Feb,1,1,3,3,Returning_Visitor,0,0
4,27.0,0,0.0,42,601.7666667000001,0.0,0.004545455,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,0,0
5,194.33333330000002,2,38.0,71,2632.189286,0.0006944439999999999,0.008611111,0.0,0.0,Nov,4,2,1,2,Returning_Visitor,1,0
4,64.6,2,28.7,16,597.6,0.019047619,0.018594104,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,1,0
5,174.3,0,0.0,39,794.7131147999999,0.032954545,0.056528670999999996,0.0,0.0,Sep,1,2,1,1,Returning_Visitor,0,0
0,0.0,0,0.0,50,1369.75,0.020408163,0.043307169000000006,3.241653061,0.6,May,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,0
2,28.0,2,175.5,27,1253.333333,0.006666666999999999,0.014666667,39.7173,0.0,Mar,2,2,1,2,Returning_Visitor,0,1
3,55.0,0,0.0,48,1085.078571,0.015833333,0.013690476000000002,0.0,0.0,May,3,2,2,3,Returning_Visitor,0,0
0,0.0,0,0.0,12,482.5,0.02,0.04,0.0,0.0,Nov,1,2,1,10,Returning_Visitor,0,0
0,0.0,0,0.0,12,481.83333330000005,0.0,0.018181818,74.08800000000001,0.0,Mar,1,1,1,2,New_Visitor,0,1
1,86.6,0,0.0,14,349.5761905,0.0,0.004761905,60.43737784,0.0,Nov,1,1,1,3,New_Visitor,0,1
0,0.0,0,0.0,4,55.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
5,32.0,0,0.0,30,425.03333330000004,0.0,0.0125,0.0,0.0,Oct,2,2,7,1,Returning_Visitor,0,0
1,0.0,0,0.0,14,503.63333330000006,0.013333333000000001,0.033333333,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,0,0
0,0.0,0,0.0,6,2017.1666670000002,0.0,0.011111111000000002,0.0,0.8,Feb,2,2,4,3,Returning_Visitor,0,0
4,60.2,0,0.0,8,132.8,0.0,0.009090909,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,7,205.5,0.0,0.042857143,0.0,0.0,Nov,3,2,9,13,Returning_Visitor,0,0
1,11.83333333,2,27.0,31,424.75,0.019047619,0.039292517,30.81857956,0.0,Nov,2,2,3,1,Returning_Visitor,0,1
0,0.0,0,0.0,5,56.0,0.04,0.08,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,1,0
1,0.0,0,0.0,19,867.8333332999998,0.015,0.028333333,0.0,0.0,May,2,2,7,6,Returning_Visitor,0,0
1,43.5,0,0.0,25,1055.583333,0.0074074069999999995,0.022839506000000002,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,3,58.0,0.0,0.066666667,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,0,0
0,0.0,0,0.0,5,291.2,0.18,0.18666666699999998,0.0,0.0,Oct,3,2,8,20,Returning_Visitor,0,0
1,48.0,0,0.0,26,1066.666667,0.025,0.04202381,0.0,0.0,May,3,2,8,11,Returning_Visitor,0,0
0,0.0,0,0.0,7,82.0,0.0,0.057142857000000005,0.0,0.0,May,4,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,37,918.5416667000002,0.005405405,0.005315315,0.0,0.0,Nov,1,1,1,2,New_Visitor,1,1
8,130.7,0,0.0,3,87.5,0.0,0.022222222000000003,0.0,0.0,Nov,2,2,1,3,New_Visitor,1,0
0,0.0,0,0.0,17,1926.1333329999998,0.011764706000000002,0.027647058999999998,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,0,0
0,0.0,0,0.0,18,824.8333332999999,0.0,0.023148147999999997,0.0,0.8,May,2,2,2,4,Returning_Visitor,0,0
0,0.0,0,0.0,18,491.75,0.0,0.027777778,0.0,0.0,Dec,2,2,6,11,New_Visitor,0,0
0,0.0,0,0.0,6,59.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,1,1,Other,0,0
4,76.4,0,0.0,2,49.4,0.0,0.033333333,16.77416803,0.0,Oct,2,2,6,2,Returning_Visitor,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,4,1,10,Returning_Visitor,1,0
0,0.0,0,0.0,9,205.5,0.0,0.0044444440000000005,0.0,0.0,Nov,8,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,1,0
1,162.2,0,0.0,6,156.2,0.014285714,0.1,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,0,0
2,15.41666667,6,160.83333330000002,8,143.33333330000002,0.013333333000000001,0.045238095,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,0,0
0,0.0,0,0.0,28,1107.922619,0.014814815,0.009876543,226.6777017,0.0,Dec,8,13,9,20,Other,0,1
13,189.22151530000002,3,22.5,108,4033.4719979999995,0.007402653,0.013739852,24.02645488,0.0,May,3,2,9,13,Returning_Visitor,1,1
4,37.5,2,82.0,4,96.625,0.0,0.0175,0.0,0.0,Nov,2,2,9,2,New_Visitor,0,0
0,0.0,0,0.0,42,2058.25,0.021138211,0.051219512,0.0,0.2,May,2,10,7,1,Returning_Visitor,0,0
2,131.5,2,99.0,96,3541.324493,0.010550213999999999,0.020522711000000003,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0,0
3,148.0,0,0.0,8,292.5,0.0,0.027272727000000004,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0
4,196.5,3,72.5,245,7569.248612,0.007646236,0.016468484,4.770910365,0.0,Nov,3,2,1,13,Returning_Visitor,1,0
1,22.0,0,0.0,9,415.25,0.033333333,0.048148147999999995,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,0,0
3,40.55,0,0.0,10,151.0818182,0.008333333,0.038888888999999996,0.0,0.0,Jul,2,2,1,5,New_Visitor,0,0
2,86.0,0,0.0,18,754.9166667000001,0.0,0.005555556,0.0,0.0,May,3,2,6,2,New_Visitor,0,0
1,46.5,2,418.5,88,2085.972565,0.0,0.006273946,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,0
5,52.5,0,0.0,7,415.5,0.0,0.016666667,0.0,0.0,May,2,2,1,4,New_Visitor,0,0
0,0.0,0,0.0,6,241.0,0.0,0.033333333,0.0,0.0,May,2,10,2,3,Returning_Visitor,0,0
0,0.0,0,0.0,14,222.4,0.017142857,0.057142857000000005,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,0,0
10,132.7222222,1,104.0,103,3608.3467520000004,0.0,0.007905605,14.69960115,0.0,Nov,2,10,7,2,Returning_Visitor,0,0
4,1347.75,0,0.0,22,3410.875,0.019871795,0.09,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0
8,166.46,1,25.2,47,981.6014286000001,0.007272727,0.006818182,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,14,166.16666669999998,0.028571429,0.051190476,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,0
5,96.0,0,0.0,81,2833.814103,0.00021645,0.025137085,0.0,0.0,Nov,4,1,7,2,Returning_Visitor,0,0
4,142.5,0,0.0,56,1885.3374399999998,0.010714286000000002,0.038102106000000004,5.04016763,0.0,Nov,2,5,3,11,Returning_Visitor,0,1
3,124.0,0,0.0,10,265.9333333,0.0,0.015277778,0.0,0.0,Sep,1,1,1,2,Returning_Visitor,0,0
7,286.8333333,7,373.5,15,176.5,0.048,0.052000000000000005,0.0,0.0,May,3,2,3,4,Returning_Visitor,0,0
0,0.0,0,0.0,16,1902.25,0.00625,0.016666667,0.0,0.0,Nov,2,4,6,2,New_Visitor,1,0
6,166.375,1,0.0,39,1858.8333329999998,0.001515152,0.011818182,50.17693633,0.0,Dec,1,1,1,2,Returning_Visitor,0,0
0,0.0,1,98.0,14,491.375,0.0,0.011904762,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0,0
7,421.25,0,0.0,59,1945.8966670000002,0.012239583,0.010578704,28.52919049,0.0,June,2,6,1,20,Returning_Visitor,0,1
1,149.2,0,0.0,13,272.0083333,0.0,0.014285714,82.021436,0.0,Oct,1,1,1,20,Returning_Visitor,0,1
0,0.0,0,0.0,6,45.33333333,0.033333333,0.066666667,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,0
8,335.06363639999995,3,738.0833332999999,36,2228.707287,0.005853659000000001,0.010086083000000001,27.79149135,0.0,Dec,1,1,3,2,New_Visitor,0,0
1,11.0,0,0.0,4,1145.0,0.05,0.1,0.0,0.2,May,2,2,3,13,Returning_Visitor,0,0
8,115.7,0,0.0,24,2159.5,0.0,0.022857142999999996,0.0,0.0,Sep,2,2,5,2,Returning_Visitor,0,0
0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,May,1,1,1,3,Returning_Visitor,1,0
2,71.3,0,0.0,18,813.8,0.010526316,0.045438596,0.0,0.8,May,3,2,8,13,Returning_Visitor,0,0
13,255.91592889999998,0,0.0,255,8467.584379,0.017351104,0.025016422000000003,0.6853357990000001,0.0,June,3,2,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,2,252.8,0.0,0.1,0.0,0.0,Oct,2,5,9,13,Returning_Visitor,1,0
0,0.0,2,8.0,27,723.7666667000001,0.011494253000000001,0.016387521000000002,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,1,0
3,79.6,0,0.0,28,627.6542857000001,0.007142857,0.008214286,0.0,0.0,Sep,1,2,2,2,Returning_Visitor,0,0
0,0.0,0,0.0,39,964.0705127999998,0.020512821,0.05560439599999999,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,0
10,260.25,0,0.0,31,1694.3333329999998,0.017142857,0.039047619,15.108543,0.0,Nov,2,2,4,3,Returning_Visitor,0,0
0,0.0,0,0.0,6,123.75,0.0,0.011111111000000002,0.0,0.0,Dec,2,2,7,6,Returning_Visitor,0,0
0,0.0,0,0.0,16,2515.1,0.053571429000000004,0.070238095,0.0,0.0,May,3,2,2,3,Returning_Visitor,0,0
0,0.0,0,0.0,22,925.8333332999998,0.018181818,0.048484848,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0
0,0.0,0,0.0,3,20.0,0.0,0.066666667,0.0,0.0,Dec,2,4,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,7,129.25,0.0,0.033333333,0.0,0.0,Dec,1,1,4,2,New_Visitor,1,0
0,0.0,0,0.0,4,741.4,0.05,0.075,0.0,0.0,Oct,2,2,7,1,Returning_Visitor,0,0
0,0.0,0,0.0,22,2473.25,0.009090909,0.013383838,0.0,0.0,May,3,2,3,2,Returning_Visitor,0,0
7,194.4,0,0.0,5,46.2,0.0125,0.0375,0.0,0.0,Jul,2,2,4,5,New_Visitor,0,0
5,215.5,0,0.0,61,1238.066667,0.004761905,0.020740741,0.0,0.6,May,3,2,3,13,Returning_Visitor,0,0
6,254.0,0,0.0,48,1740.525631,0.0,0.004876543,0.0,0.0,Nov,1,1,3,2,New_Visitor,0,1
0,0.0,0,0.0,17,212.83333330000002,0.041176471,0.06764705900000001,0.0,0.4,May,1,1,4,3,Returning_Visitor,0,0
5,107.0,0,0.0,34,777.2125,0.0,0.013513513999999999,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,1,0
3,346.0,1,15.2,29,1107.216667,0.006060606,0.0067009719999999995,69.91439226,0.0,Nov,2,2,5,2,Returning_Visitor,0,0
0,0.0,0,0.0,12,293.5,0.05,0.075,0.0,0.6,May,3,2,1,13,Returning_Visitor,0,0
10,341.42857139999995,0,0.0,78,2588.077268,0.008333333,0.012068881000000002,2.554071429,0.0,May,3,2,2,6,Returning_Visitor,1,0
0,0.0,0,0.0,24,671.0886525000001,0.026666667,0.036566293,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,13,227.7,0.027777778,0.038888888999999996,0.0,0.4,May,1,1,3,2,Returning_Visitor,0,0
0,0.0,0,0.0,11,435.33333330000005,0.063636364,0.104242424,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,0,0
2,37.0,1,18.0,25,430.5,0.0,0.007142857,0.0,0.0,May,2,2,2,2,Returning_Visitor,1,0
4,64.5,0,0.0,28,852.3333332999998,0.013793103000000001,0.02454844,0.0,0.0,May,2,2,1,7,Returning_Visitor,1,0
0,0.0,0,0.0,27,1070.4619050000001,0.0,0.0074074069999999995,57.72936039999999,0.0,Mar,2,2,3,2,Returning_Visitor,0,1
3,242.0,0,0.0,12,286.0,0.0,0.014285714,0.0,0.0,Mar,1,1,1,2,New_Visitor,1,0
0,0.0,0,0.0,8,105.0,0.0,0.0125,0.0,0.0,May,4,1,1,3,Returning_Visitor,0,0
0,0.0,0,0.0,47,1580.833333,0.0,0.0042553190000000005,3.6636170210000003,0.8,May,2,5,3,2,Returning_Visitor,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,0,0
1,4.0,0,0.0,32,673.125,0.006451613,0.010056925999999999,17.05922581,0.8,May,2,2,3,4,Returning_Visitor,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,2,9,2,Returning_Visitor,0,0
0,0.0,0,0.0,28,728.9791667000001,0.029761905,0.032959184,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,0,0
